Area,Date,Cases,Deaths
Cantabria,2021-02-21,24415,336
Cantabria,2021-02-22,24478,338
Cantabria,2021-02-23,24534,339
Cantabria,2021-02-24,24592,342
Cantabria,2021-02-25,24636,343
Cantabria,2021-02-26,24691,346
Cantabria,2021-02-27,24722,349
Cantabria,2021-02-28,24760,350
Cantabria,2021-03-01,24800,350
Cantabria,2021-03-02,24848,350
Cantabria,2021-03-03,24885,354
Cantabria,2021-03-04,24928,355
Cantabria,2021-03-05,24954,358
Cantabria,2021-03-06,24993,359
Cantabria,2021-03-07,25037,360
Cantabria,2021-03-08,25064,362
Cantabria,2021-03-09,25112,362
Cantabria,2021-03-10,25156,362
Cantabria,2021-03-11,25195,362
Cantabria,2021-03-12,25240,363
Cantabria,2021-03-13,25286,363
Cantabria,2021-03-14,25312,363
Cantabria,2021-03-15,25366,364
Cantabria,2021-03-16,25408,367
Cantabria,2021-03-17,25456,368
Cantabria,2021-03-18,25493,369
Cantabria,2021-03-19,25531,370
Cantabria,2021-03-20,25584,372
Cantabria,2021-03-21,25600,374
Cantabria,2021-03-22,25652,374
Cantabria,2021-03-23,25702,376
Cantabria,2021-03-24,25752,376
Cantabria,2021-03-25,25828,376
Cantabria,2021-03-26,25870,377
Cantabria,2021-03-27,25899,380
Cantabria,2021-03-28,25964,384
Cantabria,2021-03-29,26025,384
Cantabria,2021-03-30,26091,385
Cantabria,2021-03-31,26155,385
Cantabria,2021-04-01,26209,386
Cantabria,2021-04-02,26281,390
Cantabria,2021-04-03,26341,390
Cantabria,2021-04-04,26381,392
Cantabria,2021-04-05,26438,394
Cantabria,2021-04-06,26504,394
Cantabria,2021-04-07,26566,396
Cantabria,2021-04-08,26668,396
Cantabria,2021-04-09,26724,396
Cantabria,2021-04-10,26816,397
Cantabria,2021-04-11,26901,401
Cantabria,2021-04-12,27006,403
Cantabria,2021-04-13,27085,406
Cantabria,2021-04-14,27151,408
Cantabria,2021-04-15,27285,409
Cantabria,2021-04-16,27388,411
Cantabria,2021-04-17,27476,413
Cantabria,2021-04-18,27592,414
Cantabria,2021-04-19,27704,414
Cantabria,2021-04-20,27794,416
Cantabria,2021-04-21,27901,417
Cantabria,2021-04-22,28020,420
Cantabria,2021-04-23,28177,421
Cantabria,2021-04-24,28254,424
Cantabria,2021-04-25,28325,425
Cantabria,2021-04-26,28456,426
Cantabria,2021-04-27,28545,429
Cantabria,2021-04-28,28644,429
Cantabria,2021-04-29,28778,431
Cantabria,2021-04-30,28890,433
Cantabria,2021-05-01,28964,436
Cantabria,2021-05-02,29075,438
Cantabria,2021-05-03,29158,442
Cantabria,2021-05-04,29228,444
Cantabria,2021-05-05,29297,446
Cantabria,2021-05-06,29368,446
Cantabria,2021-05-07,29418,449
Cantabria,2021-05-08,29491,454
Cantabria,2021-05-09,29521,455
Cantabria,2021-05-10,29572,457
Cantabria,2021-05-11,29618,459
Cantabria,2021-05-12,29665,459
Cantabria,2021-05-13,29711,461
Cantabria,2021-05-14,29732,463
Cantabria,2021-05-15,29760,466
Cantabria,2021-05-16,29786,467
Cantabria,2021-05-17,29826,468
Cantabria,2021-05-18,29865,469
Cantabria,2021-05-19,29891,470
Cantabria,2021-05-20,29921,470
Cantabria,2021-05-21,29972,470
Cantabria,2021-05-22,30004,470
Cantabria,2021-05-23,30024,471
Cantabria,2021-05-24,30067,471
Cantabria,2021-05-25,30099,472
Cantabria,2021-05-26,30148,474
Cantabria,2021-05-27,30191,476
Cantabria,2021-05-28,30210,476
Cantabria,2021-05-29,30243,476
Cantabria,2021-05-30,30280,476
Cantabria,2021-05-31,30313,476
Cantabria,2021-06-01,30366,476
Cantabria,2021-06-02,30389,477
Cantabria,2021-06-03,30427,479
Cantabria,2021-06-04,30460,479
Cantabria,2021-06-05,30487,480
Cantabria,2021-06-06,30497,481
Cantabria,2021-06-07,30525,482
Cantabria,2021-06-08,30557,483
Cantabria,2021-06-09,30574,484
Cantabria,2021-06-10,30595,484
Cantabria,2021-06-11,30622,484
Cantabria,2021-06-12,30624,484
Cantabria,2021-06-13,30658,485
Cantabria,2021-06-14,30685,486
Cantabria,2021-06-15,30719,487
Cantabria,2021-06-16,30739,487
Cantabria,2021-06-17,30806,487
Cantabria,2021-06-18,30853,487
Cantabria,2021-06-19,30948,487
Cantabria,2021-06-20,31016,488
Cantabria,2021-06-21,31069,488
Cantabria,2021-06-22,31110,488
Cantabria,2021-06-23,31199,488
Cantabria,2021-06-24,31305,488
Cantabria,2021-06-25,31406,488
Cantabria,2021-06-26,31482,488
Cantabria,2021-06-27,31591,488
Cantabria,2021-06-28,31733,488
Cantabria,2021-06-29,31851,488
Cantabria,2021-06-30,32009,489
Cantabria,2021-07-01,32216,489
Cantabria,2021-07-02,32456,489
Cantabria,2021-07-03,32585,491
Cantabria,2021-07-04,32789,492
Cantabria,2021-07-05,33057,493
Cantabria,2021-07-06,33283,493
Cantabria,2021-07-07,33500,496
Cantabria,2021-07-08,33860,496
Cantabria,2021-07-09,34068,499
Cantabria,2021-07-10,34221,500
Cantabria,2021-07-11,34452,501
Cantabria,2021-07-12,34703,502
Cantabria,2021-07-13,34928,504
Cantabria,2021-07-14,35224,505
Cantabria,2021-07-15,35516,506
Cantabria,2021-07-16,35787,508
Cantabria,2021-07-17,36051,511
Cantabria,2021-07-18,36301,513
Cantabria,2021-07-19,36601,514
Cantabria,2021-07-20,36889,518
Cantabria,2021-07-21,37174,522
Cantabria,2021-07-22,37596,524
Cantabria,2021-07-23,37845,525
Cantabria,2021-07-24,38238,527
Cantabria,2021-07-25,38531,530
Cantabria,2021-07-26,38708,531
Cantabria,2021-07-27,39054,536
Cantabria,2021-07-28,39264,539
Cantabria,2021-07-29,39523,541
Cantabria,2021-07-30,39753,543
Cantabria,2021-07-31,39944,546
Cantabria,2021-08-01,40091,552
Cantabria,2021-08-02,40291,553
Cantabria,2021-08-03,40517,554
Cantabria,2021-08-04,40728,556
Cantabria,2021-08-05,41018,560
Cantabria,2021-08-06,41202,560
Cantabria,2021-08-07,41284,561
Cantabria,2021-08-08,41521,564
Cantabria,2021-08-09,41724,566
Cantabria,2021-08-10,41898,567
Cantabria,2021-08-11,42144,568
Cantabria,2021-08-12,42352,570
Cantabria,2021-08-13,42501,572
Cantabria,2021-08-14,42619,576
Cantabria,2021-08-15,42812,577
Cantabria,2021-08-16,42922,578
Cantabria,2021-08-17,43080,579
Cantabria,2021-08-18,43261,582
Cantabria,2021-08-19,43399,582
Cantabria,2021-08-20,43534,584
Cantabria,2021-08-21,43655,586
Cantabria,2021-08-22,43747,589
Cantabria,2021-08-23,43941,591
Cantabria,2021-08-24,44056,593
Cantabria,2021-08-25,44186,594
Cantabria,2021-08-26,44278,594
Cantabria,2021-08-27,44421,597
Cantabria,2021-08-28,44507,597
Cantabria,2021-08-29,44607,597
Cantabria,2021-08-30,44673,599
Cantabria,2021-08-31,44751,601
Cantabria,2021-09-01,44825,601
Cantabria,2021-09-02,44909,602
Cantabria,2021-09-03,44983,602
Cantabria,2021-09-04,45067,602
Cantabria,2021-09-05,45120,602
Cantabria,2021-09-06,45178,602
Cantabria,2021-09-07,45238,602
Cantabria,2021-09-08,45295,602
Cantabria,2021-09-09,45359,603
Cantabria,2021-09-10,45417,604
Cantabria,2021-09-11,45452,604
Cantabria,2021-09-12,45489,605
Cantabria,2021-09-13,45537,605
Cantabria,2021-09-14,45588,605
Cantabria,2021-09-15,45634,606
Cantabria,2021-09-16,45659,606
Cantabria,2021-09-17,45713,607
Cantabria,2021-09-18,45742,608
Cantabria,2021-09-19,45778,608
Cantabria,2021-09-20,45815,608
Cantabria,2021-09-21,45855,608
Cantabria,2021-09-22,45899,608
Cantabria,2021-09-23,45945,609
Cantabria,2021-09-24,45976,610
Cantabria,2021-09-25,45999,610
Cantabria,2021-09-26,46031,610
Cantabria,2021-09-27,46075,612
Cantabria,2021-09-28,46124,612
Cantabria,2021-09-29,46160,612
Cantabria,2021-09-30,46209,612
Cantabria,2021-10-01,46234,612
Cantabria,2021-10-02,46259,612
Cantabria,2021-10-03,46283,612
Cantabria,2021-10-04,46313,612
Cantabria,2021-10-05,46340,612
Cantabria,2021-10-06,46369,612
Cantabria,2021-10-07,46403,612
Cantabria,2021-10-08,46416,612
Cantabria,2021-10-09,46455,615
Cantabria,2021-10-10,46462,615
Cantabria,2021-10-11,46486,616
Cantabria,2021-10-12,46494,616
Cantabria,2021-10-13,46516,616
Cantabria,2021-10-14,46537,616
Cantabria,2021-10-15,46554,616
Cantabria,2021-10-16,46565,617
Cantabria,2021-10-17,46589,617
Cantabria,2021-10-18,46603,617
Cantabria,2021-10-19,46638,617
Cantabria,2021-10-20,46658,617
Cantabria,2021-10-21,46675,618
Cantabria,2021-10-22,46690,618
Cantabria,2021-10-23,46705,618
Cantabria,2021-10-24,46717,618
Cantabria,2021-10-25,46734,618
Cantabria,2021-10-26,46758,620
Cantabria,2021-10-27,46782,620
Cantabria,2021-10-28,46793,621
Cantabria,2021-10-29,46804,621
Cantabria,2021-10-30,46821,621
Cantabria,2021-10-31,46825,621
Cantabria,2021-11-01,46850,621
Cantabria,2021-11-02,46861,621
Cantabria,2021-11-03,46877,621
Cantabria,2021-11-04,46904,621
Cantabria,2021-11-05,46920,621
Cantabria,2021-11-06,46958,622
Cantabria,2021-11-07,46974,622
Cantabria,2021-11-08,46992,622
Cantabria,2021-11-09,47024,622
Cantabria,2021-11-10,47057,622
Cantabria,2021-11-11,47089,622
Cantabria,2021-11-12,47135,622
Cantabria,2021-11-13,47174,622
Cantabria,2021-11-14,47207,622
Cantabria,2021-11-15,47233,622
Cantabria,2021-11-16,47266,622
Cantabria,2021-11-17,47321,622
Cantabria,2021-11-18,47391,622
Cantabria,2021-11-19,47465,623
Cantabria,2021-11-20,47499,624
Cantabria,2021-11-21,47558,624
Cantabria,2021-11-22,47613,624
Cantabria,2021-11-23,47662,625
Cantabria,2021-11-24,47756,627
Cantabria,2021-11-25,47846,627
Cantabria,2021-11-26,47921,629
Cantabria,2021-11-27,48008,629
Cantabria,2021-11-28,48101,630
Cantabria,2021-11-29,48195,630
Cantabria,2021-11-30,48312,630
Cantabria,2021-12-01,48476,631
Cantabria,2021-12-02,48651,633
Cantabria,2021-12-03,48775,635
Cantabria,2021-12-04,48874,638
Cantabria,2021-12-05,48998,640
Cantabria,2021-12-06,49102,640
Cantabria,2021-12-07,49315,641
Cantabria,2021-12-08,49490,642
Cantabria,2021-12-09,49490,642
Castilla - La Mancha,2020-02-15,0,0
Castilla - La Mancha,2020-02-16,0,0
Castilla - La Mancha,2020-02-17,0,0
Castilla - La Mancha,2020-02-18,0,0
Castilla - La Mancha,2020-02-19,0,0
Castilla - La Mancha,2020-02-20,0,0
Castilla - La Mancha,2020-02-21,0,0
Castilla - La Mancha,2020-02-22,0,0
Castilla - La Mancha,2020-02-23,0,0
Castilla - La Mancha,2020-02-24,0,1
Castilla - La Mancha,2020-02-25,0,2
Castilla - La Mancha,2020-02-26,0,2
Castilla - La Mancha,2020-02-27,0,2
Castilla - La Mancha,2020-02-28,0,2
Castilla - La Mancha,2020-02-29,0,3
Castilla - La Mancha,2020-03-01,2,3
Castilla - La Mancha,2020-03-02,3,3
Castilla - La Mancha,2020-03-03,8,4
Castilla - La Mancha,2020-03-04,10,5
Castilla - La Mancha,2020-03-05,13,5
Castilla - La Mancha,2020-03-06,18,6
Castilla - La Mancha,2020-03-07,23,6
Castilla - La Mancha,2020-03-08,34,7
Castilla - La Mancha,2020-03-09,48,10
Castilla - La Mancha,2020-03-10,77,15
Castilla - La Mancha,2020-03-11,125,21
Castilla - La Mancha,2020-03-12,234,26
Castilla - La Mancha,2020-03-13,372,34
Castilla - La Mancha,2020-03-14,451,38
Castilla - La Mancha,2020-03-15,593,50
Castilla - La Mancha,2020-03-16,763,65
Castilla - La Mancha,2020-03-17,947,78
Castilla - La Mancha,2020-03-18,1213,93
Castilla - La Mancha,2020-03-19,1455,107
Castilla - La Mancha,2020-03-20,1865,130
Castilla - La Mancha,2020-03-21,2237,145
Castilla - La Mancha,2020-03-22,2617,168
Castilla - La Mancha,2020-03-23,3190,194
Castilla - La Mancha,2020-03-24,3660,228
Castilla - La Mancha,2020-03-25,4263,258
Castilla - La Mancha,2020-03-26,4813,287
Castilla - La Mancha,2020-03-27,5560,312
Castilla - La Mancha,2020-03-28,6029,334
Castilla - La Mancha,2020-03-29,6525,352
Castilla - La Mancha,2020-03-30,7446,379
Castilla - La Mancha,2020-03-31,8084,397
Castilla - La Mancha,2020-04-01,8934,410
Castilla - La Mancha,2020-04-02,9452,421
Castilla - La Mancha,2020-04-03,10095,431
Castilla - La Mancha,2020-04-04,10500,442
Castilla - La Mancha,2020-04-05,10784,458
Castilla - La Mancha,2020-04-06,11369,467
Castilla - La Mancha,2020-04-07,11854,473
Castilla - La Mancha,2020-04-08,12275,478
Castilla - La Mancha,2020-04-09,12502,482
Castilla - La Mancha,2020-04-10,12867,489
Castilla - La Mancha,2020-04-11,13073,493
Castilla - La Mancha,2020-04-12,13199,501
Castilla - La Mancha,2020-04-13,13391,506
Castilla - La Mancha,2020-04-14,13712,509
Castilla - La Mancha,2020-04-15,13985,514
Castilla - La Mancha,2020-04-16,14197,516
Castilla - La Mancha,2020-04-17,14418,522
Castilla - La Mancha,2020-04-18,14537,525
Castilla - La Mancha,2020-04-19,14656,527
Castilla - La Mancha,2020-04-20,14842,533
Castilla - La Mancha,2020-04-21,15001,536
Castilla - La Mancha,2020-04-22,15169,537
Castilla - La Mancha,2020-04-23,15314,539
Castilla - La Mancha,2020-04-24,15467,543
Castilla - La Mancha,2020-04-25,15555,546
Castilla - La Mancha,2020-04-26,15617,549
Castilla - La Mancha,2020-04-27,15753,549
Castilla - La Mancha,2020-04-28,15890,550
Castilla - La Mancha,2020-04-29,16047,551
Castilla - La Mancha,2020-04-30,16197,553
Castilla - La Mancha,2020-05-01,16278,554
Castilla - La Mancha,2020-05-02,16317,556
Castilla - La Mancha,2020-05-03,16370,556
Castilla - La Mancha,2020-05-04,16516,557
Castilla - La Mancha,2020-05-05,16643,560
Castilla - La Mancha,2020-05-06,16770,562
Castilla - La Mancha,2020-05-07,16885,567
Castilla - La Mancha,2020-05-08,16986,567
Castilla - La Mancha,2020-05-09,17044,568
Castilla - La Mancha,2020-05-10,17082,568
Castilla - La Mancha,2020-05-11,17248,568
Castilla - La Mancha,2020-05-12,17362,568
Castilla - La Mancha,2020-05-13,17454,568
Castilla - La Mancha,2020-05-14,17522,568
Castilla - La Mancha,2020-05-15,17613,569
Castilla - La Mancha,2020-05-16,17638,569
Castilla - La Mancha,2020-05-17,17655,569
Castilla - La Mancha,2020-05-18,17708,570
Castilla - La Mancha,2020-05-19,17784,572
Castilla - La Mancha,2020-05-20,17832,572
Castilla - La Mancha,2020-05-21,17867,573
Castilla - La Mancha,2020-05-22,17937,574
Castilla - La Mancha,2020-05-23,17971,576
Castilla - La Mancha,2020-05-24,17989,576
Castilla - La Mancha,2020-05-25,18033,576
Castilla - La Mancha,2020-05-26,18099,577
Castilla - La Mancha,2020-05-27,18158,578
Castilla - La Mancha,2020-05-28,18229,578
Castilla - La Mancha,2020-05-29,18285,579
Castilla - La Mancha,2020-05-30,18332,579
Castilla - La Mancha,2020-05-31,18353,580
Castilla - La Mancha,2020-06-01,18379,580
Castilla - La Mancha,2020-06-02,18421,580
Castilla - La Mancha,2020-06-03,18480,581
Castilla - La Mancha,2020-06-04,18531,583
Castilla - La Mancha,2020-06-05,18582,583
Castilla - La Mancha,2020-06-06,18602,584
Castilla - La Mancha,2020-06-07,18616,584
Castilla - La Mancha,2020-06-08,18653,584
Castilla - La Mancha,2020-06-09,18696,584
Castilla - La Mancha,2020-06-10,18729,585
Castilla - La Mancha,2020-06-11,18743,587
Castilla - La Mancha,2020-06-12,18769,587
Castilla - La Mancha,2020-06-13,18777,587
Castilla - La Mancha,2020-06-14,18784,587
Castilla - La Mancha,2020-06-15,18795,587
Castilla - La Mancha,2020-06-16,18832,587
Castilla - La Mancha,2020-06-17,18846,587
Castilla - La Mancha,2020-06-18,18869,587
Castilla - La Mancha,2020-06-19,18886,587
Castilla - La Mancha,2020-06-20,18906,587
Castilla - La Mancha,2020-06-21,18914,587
Castilla - La Mancha,2020-06-22,18929,587
Castilla - La Mancha,2020-06-23,18973,587
Castilla - La Mancha,2020-06-24,18994,588
Castilla - La Mancha,2020-06-25,19026,589
Castilla - La Mancha,2020-06-26,19052,589
Castilla - La Mancha,2020-06-27,19081,589
Castilla - La Mancha,2020-06-28,19090,589
Castilla - La Mancha,2020-06-29,19112,589
Castilla - La Mancha,2020-06-30,19131,589
Castilla - La Mancha,2020-07-01,19160,589
Castilla - La Mancha,2020-07-02,19196,589
Castilla - La Mancha,2020-07-03,19225,589
Castilla - La Mancha,2020-07-04,19240,589
Castilla - La Mancha,2020-07-05,19246,589
Castilla - La Mancha,2020-07-06,19267,590
Castilla - La Mancha,2020-07-07,19291,590
Castilla - La Mancha,2020-07-08,19312,591
Castilla - La Mancha,2020-07-09,19344,591
Castilla - La Mancha,2020-07-10,19368,591
Castilla - La Mancha,2020-07-11,19383,591
Castilla - La Mancha,2020-07-12,19393,591
Castilla - La Mancha,2020-07-13,19411,591
Castilla - La Mancha,2020-07-14,19447,591
Castilla - La Mancha,2020-07-15,19483,591
Castilla - La Mancha,2020-07-16,19513,591
Castilla - La Mancha,2020-07-17,19549,592
Castilla - La Mancha,2020-07-18,19567,593
Castilla - La Mancha,2020-07-19,19576,593
Castilla - La Mancha,2020-07-20,19603,595
Castilla - La Mancha,2020-07-21,19636,595
Castilla - La Mancha,2020-07-22,19682,595
Castilla - La Mancha,2020-07-23,19714,595
Castilla - La Mancha,2020-07-24,19756,596
Castilla - La Mancha,2020-07-25,19792,596
Castilla - La Mancha,2020-07-26,19809,597
Castilla - La Mancha,2020-07-27,19829,597
Castilla - La Mancha,2020-07-28,19875,597
Castilla - La Mancha,2020-07-29,19939,597
Castilla - La Mancha,2020-07-30,19981,597
Castilla - La Mancha,2020-07-31,20030,597
Castilla - La Mancha,2020-08-01,20088,597
Castilla - La Mancha,2020-08-02,20129,598
Castilla - La Mancha,2020-08-03,20179,599
Castilla - La Mancha,2020-08-04,20254,599
Castilla - La Mancha,2020-08-05,20338,600
Castilla - La Mancha,2020-08-06,20441,600
Castilla - La Mancha,2020-08-07,20567,600
Castilla - La Mancha,2020-08-08,20685,603
Castilla - La Mancha,2020-08-09,20758,604
Castilla - La Mancha,2020-08-10,20867,605
Castilla - La Mancha,2020-08-11,21026,605
Castilla - La Mancha,2020-08-12,21196,608
Castilla - La Mancha,2020-08-13,21433,608
Castilla - La Mancha,2020-08-14,21678,611
Castilla - La Mancha,2020-08-15,21875,611
Castilla - La Mancha,2020-08-16,21987,612
Castilla - La Mancha,2020-08-17,22164,614
Castilla - La Mancha,2020-08-18,22392,617
Castilla - La Mancha,2020-08-19,22704,618
Castilla - La Mancha,2020-08-20,23111,619
Castilla - La Mancha,2020-08-21,23525,620
Castilla - La Mancha,2020-08-22,23879,622
Castilla - La Mancha,2020-08-23,24075,624
Castilla - La Mancha,2020-08-24,24335,625
Castilla - La Mancha,2020-08-25,24733,633
Castilla - La Mancha,2020-08-26,25192,635
Castilla - La Mancha,2020-08-27,25756,638
Castilla - La Mancha,2020-08-28,26295,642
Castilla - La Mancha,2020-08-29,26724,644
Castilla - La Mancha,2020-08-30,27008,644
Castilla - La Mancha,2020-08-31,27362,651
Castilla - La Mancha,2020-09-01,27889,656
Castilla - La Mancha,2020-09-02,28601,659
Castilla - La Mancha,2020-09-03,29224,662
Castilla - La Mancha,2020-09-04,30009,667
Castilla - La Mancha,2020-09-05,30589,667
Castilla - La Mancha,2020-09-06,30901,670
Castilla - La Mancha,2020-09-07,31374,674
Castilla - La Mancha,2020-09-08,31973,675
Castilla - La Mancha,2020-09-09,32659,680
Castilla - La Mancha,2020-09-10,33573,686
Castilla - La Mancha,2020-09-11,34363,691
Castilla - La Mancha,2020-09-12,35062,695
Castilla - La Mancha,2020-09-13,35491,699
Castilla - La Mancha,2020-09-14,36025,702
Castilla - La Mancha,2020-09-15,36806,706
Castilla - La Mancha,2020-09-16,37650,713
Castilla - La Mancha,2020-09-17,38563,720
Castilla - La Mancha,2020-09-18,39546,723
Castilla - La Mancha,2020-09-19,40335,727
Castilla - La Mancha,2020-09-20,40823,733
Castilla - La Mancha,2020-09-21,41286,743
Castilla - La Mancha,2020-09-22,42014,747
Castilla - La Mancha,2020-09-23,42916,748
Castilla - La Mancha,2020-09-24,43744,752
Castilla - La Mancha,2020-09-25,44554,759
Castilla - La Mancha,2020-09-26,45261,760
Castilla - La Mancha,2020-09-27,45624,767
Castilla - La Mancha,2020-09-28,46215,770
Castilla - La Mancha,2020-09-29,46699,776
Castilla - La Mancha,2020-09-30,47433,780
Castilla - La Mancha,2020-10-01,48064,785
Castilla - La Mancha,2020-10-02,48768,790
Castilla - La Mancha,2020-10-03,49303,794
Castilla - La Mancha,2020-10-04,49609,796
Castilla - La Mancha,2020-10-05,50192,802
Castilla - La Mancha,2020-10-06,50811,813
Castilla - La Mancha,2020-10-07,51457,817
Castilla - La Mancha,2020-10-08,52243,820
Castilla - La Mancha,2020-10-09,53143,824
Castilla - La Mancha,2020-10-10,53683,828
Castilla - La Mancha,2020-10-11,54018,832
Castilla - La Mancha,2020-10-12,54304,841
Castilla - La Mancha,2020-10-13,54944,847
Castilla - La Mancha,2020-10-14,55731,850
Castilla - La Mancha,2020-10-15,56558,857
Castilla - La Mancha,2020-10-16,57556,860
Castilla - La Mancha,2020-10-17,57964,864
Castilla - La Mancha,2020-10-18,58408,868
Castilla - La Mancha,2020-10-19,59147,872
Castilla - La Mancha,2020-10-20,60079,874
Castilla - La Mancha,2020-10-21,61074,881
Castilla - La Mancha,2020-10-22,62127,887
Castilla - La Mancha,2020-10-23,63354,890
Castilla - La Mancha,2020-10-24,64127,893
Castilla - La Mancha,2020-10-25,64796,897
Castilla - La Mancha,2020-10-26,65711,903
Castilla - La Mancha,2020-10-27,66852,906
Castilla - La Mancha,2020-10-28,68124,915
Castilla - La Mancha,2020-10-29,69232,926
Castilla - La Mancha,2020-10-30,70274,935
Castilla - La Mancha,2020-10-31,71009,941
Castilla - La Mancha,2020-11-01,71496,944
Castilla - La Mancha,2020-11-02,72372,955
Castilla - La Mancha,2020-11-03,73384,961
Castilla - La Mancha,2020-11-04,74534,962
Castilla - La Mancha,2020-11-05,75564,972
