Country,Date,Cases,Deaths,Recovered
Germany,2020-11-16,817526,12928,515197
Germany,2020-11-17,833732,13286,530097
Germany,2020-11-18,854533,13531,546497
Germany,2020-11-19,878209,13828,562697
Germany,2020-11-20,901659,14117,579097
Germany,2020-11-21,918271,14281,593097
Germany,2020-11-22,932111,14385,603797
Germany,2020-11-23,946648,14626,618797
Germany,2020-11-24,962906,15009,636597
Germany,2020-11-25,983731,15427,656497
Germany,2020-11-26,1005307,15814,676097
Germany,2020-11-27,1027325,16221,696097
Germany,2020-11-28,1041970,16427,710997
Germany,2020-11-29,1055607,16584,722297
Germany,2020-11-30,1069763,16914,738997
Germany,2020-12-01,1085661,17413,758797
Germany,2020-12-02,1105832,17868,779597
Germany,2020-12-03,1128742,18318,799997
Germany,2020-12-04,1152283,18751,820597
Germany,2020-12-05,1170095,19036,835697
Germany,2020-12-06,1184845,19221,846397
Germany,2020-12-07,1200006,19602,863297
Germany,2020-12-08,1218325,20226,881897
Germany,2020-12-09,1242253,20771,902097
Germany,2020-12-10,1270432,21302,922097
Germany,2020-12-11,1298776,21891,942097
Germany,2020-12-12,1320592,22243,957497
Germany,2020-12-13,1338483,22479,967897
Germany,2020-12-14,1357141,22962,984197
Germany,2020-12-15,1378518,23770,1003297
Germany,2020-12-16,1407487,24522,1024997
Germany,2020-12-17,1438438,25249,1047597
Germany,2020-12-18,1469991,26090,1069497
Germany,2020-12-19,1493961,26503,1085497
Germany,2020-12-20,1514783,26854,1097397
Germany,2020-12-21,1534116,27389,1115397
Germany,2020-12-22,1556611,28337,1136697
Germany,2020-12-23,1587908,29226,1160097
Germany,2020-12-24,1614326,29782,1184397
Germany,2020-12-25,1632737,30070,1206097
Germany,2020-12-26,1643169,30260,1223697
Germany,2020-12-27,1655322,30606,1236697
Germany,2020-12-28,1672645,31283,1255797
Germany,2020-12-29,1691763,32532,1277797
Germany,2020-12-30,1720173,33602,1302697
Germany,2020-12-31,1745518,34313,1328197
Germany,2021-01-01,1762525,34639,1350797
Germany,2021-01-02,1773540,34980,1368097
Germany,2021-01-03,1784160,35227,1381897
Germany,2021-01-04,1796216,36107,1401197
Germany,2021-01-05,1814577,37310,1424697
Germany,2021-01-06,1841228,38333,1450897
Germany,2021-01-07,1869328,39396,1473997
Germany,2021-01-08,1894957,40543,1494097
Germany,2021-01-09,1915159,41205,1511897
Germany,2021-01-10,1929354,41579,1525297
Germany,2021-01-11,1941077,42245,1545497
Germany,2021-01-12,1957593,43355,1569997
Germany,2021-01-13,1981054,44561,1596597
Germany,2021-01-14,2004011,45653,1620197
Germany,2021-01-15,2023801,46702,1641297
Germany,2021-01-16,2038672,47288,1657897
Germany,2021-01-17,2050384,47608,1671997
Germany,2021-01-18,2059314,48276,1691697
Germany,2021-01-19,2071636,49419,1716197
Germany,2021-01-20,2090195,50475,1741697
